State,County,Violentcrime,Murder andnonnegligentmanslaughter,Rape(reviseddefinition)1,Rape(legacydefinition)2,Robbery,Aggravatedassault,Propertycrime,Burglary,Larceny-theft,Motorvehicletheft,Arson3,
TENNESSEE - Metropolitan Counties,Grainger,34.0,0.0,3.0,,3.0,28.0,265.0,110.0,136.0,19.0,1.0,
TENNESSEE - Metropolitan Counties,Hamblen,97.0,1.0,7.0,,6.0,83.0,434.0,131.0,258.0,45.0,1.0,
TENNESSEE - Metropolitan Counties,Hamilton,262.0,1.0,39.0,,14.0,208.0,1576.0,462.0,969.0,145.0,11.0,
TENNESSEE - Metropolitan Counties,Hartsville/Trousdale,49.0,0.0,3.0,,1.0,45.0,171.0,24.0,138.0,9.0,3.0,
TENNESSEE - Metropolitan Counties,Hawkins,64.0,1.0,7.0,,1.0,55.0,678.0,196.0,420.0,62.0,2.0,
TENNESSEE - Metropolitan Counties,Hickman,81.0,2.0,8.0,,1.0,70.0,370.0,110.0,217.0,43.0,1.0,
TENNESSEE - Metropolitan Counties,Jefferson,57.0,2.0,10.0,,4.0,41.0,491.0,165.0,281.0,45.0,0.0,
TENNESSEE - Metropolitan Counties,Knox,619.0,0.0,22.0,,66.0,531.0,5559.0,1102.0,4034.0,423.0,26.0,
TENNESSEE - Metropolitan Counties,Loudon,84.0,1.0,2.0,,1.0,80.0,448.0,103.0,303.0,42.0,3.0,
TENNESSEE - Metropolitan Counties,Macon,43.0,1.0,1.0,,0.0,41.0,157.0,51.0,85.0,21.0,2.0,
TENNESSEE - Metropolitan Counties,Madison,130.0,1.0,8.0,,8.0,113.0,551.0,232.0,279.0,40.0,2.0,
TENNESSEE - Metropolitan Counties,Marion,54.0,1.0,0.0,,2.0,51.0,230.0,61.0,120.0,49.0,0.0,
TENNESSEE - Metropolitan Counties,Maury,122.0,1.0,15.0,,13.0,93.0,427.0,104.0,284.0,39.0,1.0,
TENNESSEE - Metropolitan Counties,Montgomery,122.0,1.0,7.0,,3.0,111.0,670.0,190.0,440.0,40.0,5.0,
TENNESSEE - Metropolitan Counties,Morgan,26.0,1.0,1.0,,2.0,22.0,325.0,74.0,205.0,46.0,0.0,
TENNESSEE - Metropolitan Counties,Polk,32.0,2.0,1.0,,2.0,27.0,246.0,67.0,144.0,35.0,2.0,
TENNESSEE - Metropolitan Counties,Roane,97.0,0.0,7.0,,3.0,87.0,573.0,241.0,278.0,54.0,2.0,
TENNESSEE - Metropolitan Counties,Robertson,56.0,1.0,6.0,,1.0,48.0,301.0,127.0,153.0,21.0,0.0,
TENNESSEE - Metropolitan Counties,Rutherford,208.0,1.0,21.0,,11.0,175.0,876.0,204.0,611.0,61.0,7.0,
TENNESSEE - Metropolitan Counties,Sequatchie,39.0,0.0,6.0,,3.0,30.0,124.0,30.0,66.0,28.0,1.0,
TENNESSEE - Metropolitan Counties,Shelby,464.0,1.0,23.0,,85.0,355.0,2653.0,789.0,1692.0,172.0,10.0,
TENNESSEE - Metropolitan Counties,Smith,29.0,0.0,4.0,,2.0,23.0,165.0,41.0,102.0,22.0,1.0,
TENNESSEE - Metropolitan Counties,Sullivan,246.0,3.0,31.0,,19.0,193.0,1129.0,306.0,699.0,124.0,21.0,
TENNESSEE - Metropolitan Counties,Sumner,110.0,0.0,17.0,,2.0,91.0,470.0,151.0,295.0,24.0,4.0,
TENNESSEE - Metropolitan Counties,Tipton,171.0,1.0,18.0,,12.0,140.0,688.0,178.0,446.0,64.0,5.0,
TENNESSEE - Metropolitan Counties,Unicoi,36.0,1.0,1.0,,2.0,32.0,177.0,25.0,143.0,9.0,0.0,
TENNESSEE - Metropolitan Counties,Union,55.0,0.0,7.0,,4.0,44.0,363.0,152.0,185.0,26.0,2.0,
TENNESSEE - Metropolitan Counties,Washington,179.0,3.0,9.0,,1.0,166.0,719.0,249.0,422.0,48.0,8.0,
TENNESSEE - Metropolitan Counties,Williamson,56.0,0.0,9.0,,1.0,46.0,393.0,90.0,284.0,19.0,1.0,
TENNESSEE - Metropolitan Counties,Wilson,93.0,0.0,1.0,,8.0,84.0,732.0,239.0,437.0,56.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Bedford,25.0,1.0,3.0,,1.0,20.0,172.0,26.0,132.0,14.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Benton,26.0,2.0,3.0,,1.0,20.0,141.0,46.0,82.0,13.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Bledsoe,21.0,0.0,0.0,,0.0,21.0,83.0,13.0,51.0,19.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Carroll,39.0,0.0,2.0,,1.0,36.0,166.0,83.0,69.0,14.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Claiborne,107.0,3.0,1.0,,8.0,95.0,443.0,181.0,233.0,29.0,3.0,
TENNESSEE - Nonmetropolitan Counties,Clay,14.0,3.0,1.0,,0.0,10.0,41.0,13.0,23.0,5.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Cocke,150.0,2.0,5.0,,8.0,135.0,473.0,195.0,225.0,53.0,11.0,
TENNESSEE - Nonmetropolitan Counties,Coffee,78.0,0.0,4.0,,4.0,70.0,328.0,114.0,191.0,23.0,2.0,
TENNESSEE - Nonmetropolitan Counties,Cumberland,81.0,1.0,1.0,,3.0,76.0,679.0,217.0,388.0,74.0,7.0,
TENNESSEE - Nonmetropolitan Counties,Decatur,20.0,0.0,0.0,,1.0,19.0,137.0,55.0,71.0,11.0,0.0,
TENNESSEE - Nonmetropolitan Counties,DeKalb,25.0,1.0,0.0,,1.0,23.0,172.0,55.0,103.0,14.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Dyer,30.0,0.0,4.0,,3.0,23.0,298.0,80.0,189.0,29.0,3.0,
TENNESSEE - Nonmetropolitan Counties,Fentress,28.0,1.0,3.0,,1.0,23.0,235.0,48.0,165.0,22.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Gibson,64.0,2.0,1.0,,1.0,60.0,253.0,86.0,139.0,28.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Giles,36.0,1.0,10.0,,2.0,23.0,236.0,100.0,126.0,10.0,2.0,
TENNESSEE - Nonmetropolitan Counties,Greene,161.0,1.0,10.0,,5.0,145.0,1025.0,366.0,539.0,120.0,12.0,
TENNESSEE - Nonmetropolitan Counties,Grundy,55.0,0.0,2.0,,1.0,52.0,195.0,95.0,68.0,32.0,5.0,
TENNESSEE - Nonmetropolitan Counties,Hancock,4.0,1.0,0.0,,0.0,3.0,100.0,24.0,74.0,2.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Hardeman,72.0,1.0,8.0,,7.0,56.0,240.0,116.0,97.0,27.0,7.0,
TENNESSEE - Nonmetropolitan Counties,Hardin,50.0,0.0,5.0,,2.0,43.0,284.0,99.0,147.0,38.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Haywood,30.0,0.0,0.0,,4.0,26.0,198.0,71.0,104.0,23.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Henderson,59.0,1.0,4.0,,2.0,52.0,295.0,129.0,132.0,34.0,3.0,
TENNESSEE - Nonmetropolitan Counties,Henry,32.0,1.0,4.0,,0.0,27.0,382.0,124.0,221.0,37.0,3.0,
TENNESSEE - Nonmetropolitan Counties,Houston,23.0,0.0,0.0,,1.0,22.0,36.0,10.0,26.0,0.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Humphreys,37.0,0.0,3.0,,1.0,33.0,165.0,63.0,96.0,6.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Jackson,24.0,0.0,1.0,,1.0,22.0,115.0,47.0,61.0,7.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Johnson,57.0,0.0,5.0,,1.0,51.0,216.0,84.0,114.0,18.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Lake,4.0,0.0,3.0,,0.0,1.0,5.0,2.0,2.0,1.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Lauderdale,50.0,0.0,1.0,,3.0,46.0,331.0,101.0,183.0,47.0,2.0,
TENNESSEE - Nonmetropolitan Counties,Lawrence,54.0,1.0,7.0,,0.0,46.0,240.0,92.0,126.0,22.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Lewis,33.0,1.0,2.0,,1.0,29.0,172.0,47.0,115.0,10.0,5.0,
TENNESSEE - Nonmetropolitan Counties,Lincoln,124.0,1.0,5.0,,2.0,116.0,372.0,161.0,190.0,21.0,6.0,
TENNESSEE - Nonmetropolitan Counties,Marshall,22.0,0.0,1.0,,0.0,21.0,102.0,19.0,72.0,11.0,1.0,
TENNESSEE - Nonmetropolitan Counties,McMinn,103.0,0.0,4.0,,2.0,97.0,691.0,222.0,372.0,97.0,5.0,
TENNESSEE - Nonmetropolitan Counties,McNairy,78.0,0.0,8.0,,3.0,67.0,325.0,79.0,213.0,33.0,8.0,
TENNESSEE - Nonmetropolitan Counties,Meigs,52.0,3.0,4.0,,0.0,45.0,257.0,72.0,152.0,33.0,2.0,
TENNESSEE - Nonmetropolitan Counties,Monroe,114.0,1.0,1.0,,4.0,108.0,620.0,224.0,317.0,79.0,3.0,
TENNESSEE - Nonmetropolitan Counties,Moore,8.0,0.0,1.0,,0.0,7.0,64.0,8.0,50.0,6.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Obion,23.0,0.0,2.0,,0.0,21.0,204.0,41.0,145.0,18.0,2.0,
TENNESSEE - Nonmetropolitan Counties,Overton,22.0,0.0,0.0,,1.0,21.0,124.0,29.0,80.0,15.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Perry,15.0,1.0,1.0,,0.0,13.0,89.0,32.0,48.0,9.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Pickett,3.0,0.0,0.0,,0.0,3.0,52.0,12.0,33.0,7.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Putnam,118.0,0.0,5.0,,3.0,110.0,548.0,33.0,457.0,58.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Rhea,45.0,0.0,4.0,,1.0,40.0,287.0,106.0,170.0,11.0,3.0,
TENNESSEE - Nonmetropolitan Counties,Scott,49.0,2.0,4.0,,4.0,39.0,197.0,78.0,106.0,13.0,0.0,
TENNESSEE - Nonmetropolitan Counties,Sevier,110.0,2.0,5.0,,13.0,90.0,1077.0,339.0,637.0,101.0,3.0,
TENNESSEE - Nonmetropolitan Counties,Stewart,63.0,0.0,10.0,,0.0,53.0,170.0,92.0,65.0,13.0,1.0,
TENNESSEE - Nonmetropolitan Counties,Warren,53.0,2.0,1.0,,1.0,49.0,354.0,111.0,203.0,40.0,2.0,
TENNESSEE - Nonmetropolitan Counties,Wayne,32.0,0.0,0.0,,0.0,32.0,77.0,34.0,29.0,14.0,2.0,
TENNESSEE - Nonmetropolitan Counties,Weakley,30.0,1.0,4.0,,2.0,23.0,118.0,46.0,62.0,10.0,1.0,
TENNESSEE - Nonmetropolitan Counties,White,54.0,2.0,4.0,,0.0,48.0,375.0,78.0,264.0,33.0,2.0,
TEXAS - Metropolitan Counties,Aransas,93.0,1.0,19.0,,1.0,72.0,290.0,113.0,162.0,15.0,0.0,
TEXAS - Metropolitan Counties,Archer,7.0,0.0,0.0,,0.0,7.0,55.0,11.0,37.0,7.0,0.0,
TEXAS - Metropolitan Counties,Armstrong,1.0,0.0,0.0,,0.0,1.0,24.0,11.0,11.0,2.0,0.0,
TEXAS - Metropolitan Counties,Atascosa,82.0,4.0,0.0,,2.0,76.0,553.0,187.0,306.0,60.0,5.0,
TEXAS - Metropolitan Counties,Austin,18.0,0.0,3.0,,2.0,13.0,117.0,48.0,61.0,8.0,1.0,
TEXAS - Metropolitan Counties,Bandera,21.0,0.0,8.0,,0.0,13.0,312.0,102.0,194.0,16.0,2.0,
TEXAS - Metropolitan Counties,Bastrop,216.0,4.0,42.0,,16.0,154.0,833.0,309.0,445.0,79.0,3.0,
TEXAS - Metropolitan Counties,Bell,107.0,2.0,29.0,,6.0,70.0,792.0,228.0,481.0,83.0,12.0,
TEXAS - Metropolitan Counties,Bexar,544.0,14.0,114.0,,98.0,318.0,6177.0,1486.0,4307.0,384.0,68.0,
TEXAS - Metropolitan Counties,Bowie,125.0,0.0,23.0,,6.0,96.0,567.0,181.0,327.0,59.0,1.0,
TEXAS - Metropolitan Counties,Brazoria,144.0,1.0,17.0,,20.0,106.0,1212.0,340.0,748.0,124.0,8.0,
TEXAS - Metropolitan Counties,Brazos,91.0,2.0,11.0,,3.0,75.0,325.0,107.0,206.0,12.0,0.0,
TEXAS - Metropolitan Counties,Burleson,32.0,0.0,13.0,,0.0,19.0,115.0,53.0,53.0,9.0,5.0,
TEXAS - Metropolitan Counties,Caldwell,35.0,0.0,0.0,,0.0,35.0,171.0,73.0,72.0,26.0,2.0,
TEXAS - Metropolitan Counties,Callahan,12.0,1.0,0.0,,1.0,10.0,75.0,30.0,34.0,11.0,0.0,
TEXAS - Metropolitan Counties,Cameron,217.0,3.0,51.0,,34.0,129.0,1359.0,429.0,865.0,65.0,7.0,
TEXAS - Metropolitan Counties,Carson,22.0,0.0,0.0,,0.0,22.0,40.0,15.0,22.0,3.0,0.0,
TEXAS - Metropolitan Counties,Chambers,121.0,4.0,11.0,,12.0,94.0,718.0,140.0,499.0,79.0,3.0,
TEXAS - Metropolitan Counties,Clay,16.0,0.0,3.0,,0.0,13.0,136.0,40.0,76.0,20.0,0.0,
TEXAS - Metropolitan Counties,Collin,79.0,0.0,14.0,,4.0,61.0,392.0,122.0,221.0,49.0,1.0,
TEXAS - Metropolitan Counties,Comal,168.0,2.0,39.0,,6.0,121.0,742.0,251.0,436.0,55.0,5.0,
TEXAS - Metropolitan Counties,Coryell,14.0,0.0,1.0,,1.0,12.0,117.0,46.0,67.0,4.0,0.0,
TEXAS - Metropolitan Counties,Crosby,0.0,0.0,0.0,,0.0,0.0,6.0,3.0,2.0,1.0,0.0,
TEXAS - Metropolitan Counties,Dallas,25.0,0.0,6.0,,3.0,16.0,292.0,79.0,179.0,34.0,0.0,
TEXAS - Metropolitan Counties,Denton,79.0,0.0,17.0,,5.0,57.0,523.0,124.0,359.0,40.0,2.0,
TEXAS - Metropolitan Counties,Ector,456.0,2.0,17.0,,43.0,394.0,2125.0,408.0,1417.0,300.0,6.0,
TEXAS - Metropolitan Counties,Ellis,50.0,1.0,7.0,,3.0,39.0,419.0,110.0,250.0,59.0,1.0,
TEXAS - Metropolitan Counties,El Paso,329.0,6.0,40.0,,15.0,268.0,907.0,246.0,562.0,99.0,13.0,
TEXAS - Metropolitan Counties,Falls,16.0,0.0,0.0,,0.0,16.0,104.0,35.0,52.0,17.0,1.0,
TEXAS - Metropolitan Counties,Fort Bend,830.0,8.0,69.0,,130.0,623.0,4233.0,1134.0,2851.0,248.0,31.0,
TEXAS - Metropolitan Counties,Galveston,125.0,3.0,29.0,,21.0,72.0,1046.0,275.0,678.0,93.0,12.0,
TEXAS - Metropolitan Counties,Goliad,19.0,0.0,2.0,,1.0,16.0,102.0,25.0,72.0,5.0,0.0,
TEXAS - Metropolitan Counties,Grayson,57.0,3.0,2.0,,1.0,51.0,527.0,161.0,300.0,66.0,1.0,
TEXAS - Metropolitan Counties,Gregg,90.0,4.0,13.0,,6.0,67.0,566.0,176.0,324.0,66.0,4.0,
TEXAS - Metropolitan Counties,Guadalupe,55.0,0.0,23.0,,2.0,30.0,551.0,186.0,322.0,43.0,12.0,
TEXAS - Metropolitan Counties,Hardin,47.0,0.0,5.0,,1.0,41.0,301.0,96.0,160.0,45.0,2.0,
TEXAS - Metropolitan Counties,Harris,9209.0,89.0,454.0,,3452.0,5214.0,45700.0,9966.0,29300.0,6434.0,194.0,
TEXAS - Metropolitan Counties,Hidalgo,684.0,17.0,122.0,,129.0,416.0,4519.0,1517.0,2699.0,303.0,28.0,
TEXAS - Metropolitan Counties,Hood,72.0,2.0,1.0,,3.0,66.0,416.0,145.0,240.0,31.0,2.0,
TEXAS - Metropolitan Counties,Hudspeth,1.0,0.0,0.0,,0.0,1.0,26.0,11.0,15.0,0.0,0.0,
TEXAS - Metropolitan Counties,Hunt,93.0,0.0,4.0,,12.0,77.0,663.0,230.0,356.0,77.0,0.0,
TEXAS - Metropolitan Counties,Irion,1.0,1.0,0.0,,0.0,0.0,29.0,4.0,25.0,0.0,0.0,
TEXAS - Metropolitan Counties,Jefferson,36.0,0.0,2.0,,4.0,30.0,395.0,138.0,217.0,40.0,2.0,
TEXAS - Metropolitan Counties,Johnson,149.0,1.0,23.0,,3.0,122.0,720.0,200.0,452.0,68.0,3.0,
TEXAS - Metropolitan Counties,Jones,0.0,0.0,0.0,,0.0,0.0,75.0,17.0,49.0,9.0,0.0,
TEXAS - Metropolitan Counties,Kaufman,98.0,2.0,20.0,,8.0,68.0,704.0,301.0,335.0,68.0,0.0,
TEXAS - Metropolitan Counties,Kendall,14.0,0.0,5.0,,0.0,9.0,170.0,47.0,114.0,9.0,2.0,
TEXAS - Metropolitan Counties,Lampasas,2.0,0.0,0.0,,0.0,2.0,121.0,23.0,90.0,8.0,0.0,
TEXAS - Metropolitan Counties,Liberty,169.0,4.0,30.0,,11.0,124.0,713.0,233.0,401.0,79.0,8.0,
TEXAS - Metropolitan Counties,Lubbock,111.0,1.0,18.0,,12.0,80.0,829.0,237.0,523.0,69.0,2.0,
TEXAS - Metropolitan Counties,Lynn,0.0,0.0,0.0,,0.0,0.0,29.0,8.0,12.0,9.0,0.0,
TEXAS - Metropolitan Counties,Martin,10.0,0.0,0.0,,1.0,9.0,76.0,19.0,57.0,0.0,0.0,
TEXAS - Metropolitan Counties,McLennan,80.0,1.0,29.0,,5.0,45.0,473.0,182.0,250.0,41.0,2.0,
TEXAS - Metropolitan Counties,Medina,56.0,2.0,17.0,,5.0,32.0,330.0,123.0,185.0,22.0,0.0,
TEXAS - Metropolitan Counties,Midland,77.0,2.0,0.0,,13.0,62.0,733.0,180.0,457.0,96.0,1.0,
TEXAS - Metropolitan Counties,Montgomery,821.0,6.0,207.0,,125.0,483.0,5655.0,1356.0,3706.0,593.0,14.0,
TEXAS - Metropolitan Counties,Newton,20.0,0.0,0.0,,0.0,20.0,54.0,21.0,27.0,6.0,0.0,
TEXAS - Metropolitan Counties,Nueces,54.0,3.0,13.0,,6.0,32.0,213.0,70.0,140.0,3.0,1.0,
TEXAS - Metropolitan Counties,Oldham,2.0,0.0,0.0,,1.0,1.0,21.0,6.0,12.0,3.0,0.0,
TEXAS - Metropolitan Counties,Orange,111.0,1.0,15.0,,9.0,86.0,524.0,181.0,273.0,70.0,0.0,
TEXAS - Metropolitan Counties,Parker7,117.0,0.0,34.0,,5.0,78.0,831.0,330.0,448.0,53.0,1.0,
TEXAS - Metropolitan Counties,Potter,34.0,1.0,0.0,,1.0,32.0,188.0,54.0,112.0,22.0,0.0,
TEXAS - Metropolitan Counties,Randall,46.0,1.0,15.0,,6.0,24.0,229.0,65.0,143.0,21.0,1.0,
TEXAS - Metropolitan Counties,Robertson,3.0,0.0,2.0,,0.0,1.0,133.0,41.0,80.0,12.0,0.0,
TEXAS - Metropolitan Counties,Rockwall,12.0,0.0,2.0,,0.0,10.0,97.0,39.0,47.0,11.0,0.0,
TEXAS - Metropolitan Counties,Rusk,99.0,1.0,13.0,,1.0,84.0,572.0,200.0,321.0,51.0,4.0,
TEXAS - Metropolitan Counties,San Patricio,41.0,0.0,0.0,,2.0,39.0,315.0,79.0,204.0,32.0,1.0,
TEXAS - Metropolitan Counties,Smith,210.0,7.0,0.0,,35.0,168.0,1930.0,588.0,1095.0,247.0,10.0,
TEXAS - Metropolitan Counties,Somervell,15.0,1.0,0.0,,1.0,13.0,76.0,40.0,30.0,6.0,0.0,
TEXAS - Metropolitan Counties,Tarrant,95.0,0.0,23.0,,11.0,61.0,922.0,281.0,580.0,61.0,13.0,
TEXAS - Metropolitan Counties,Taylor,39.0,0.0,5.0,,1.0,33.0,195.0,102.0,76.0,17.0,1.0,
TEXAS - Metropolitan Counties,Tom Green,38.0,0.0,24.0,,0.0,14.0,334.0,133.0,170.0,31.0,2.0,
TEXAS - Metropolitan Counties,Travis,613.0,4.0,61.0,,56.0,492.0,3129.0,840.0,2074.0,215.0,23.0,
TEXAS - Metropolitan Counties,Upshur,59.0,2.0,12.0,,1.0,44.0,426.0,192.0,215.0,19.0,0.0,
TEXAS - Metropolitan Counties,Victoria,99.0,0.0,29.0,,2.0,68.0,471.0,153.0,283.0,35.0,0.0,
TEXAS - Metropolitan Counties,Waller,58.0,2.0,18.0,,2.0,36.0,282.0,94.0,159.0,29.0,0.0,
TEXAS - Metropolitan Counties,Webb,66.0,0.0,9.0,,6.0,51.0,217.0,91.0,111.0,15.0,0.0,
TEXAS - Metropolitan Counties,Wichita,10.0,0.0,0.0,,2.0,8.0,125.0,46.0,53.0,26.0,0.0,
TEXAS - Metropolitan Counties,Williamson,156.0,2.0,40.0,,12.0,102.0,1235.0,330.0,850.0,55.0,4.0,
TEXAS - Metropolitan Counties,Wilson,30.0,0.0,3.0,,1.0,26.0,252.0,108.0,128.0,16.0,2.0,
TEXAS - Metropolitan Counties,Wise,51.0,2.0,11.0,,1.0,37.0,292.0,107.0,131.0,54.0,32.0,
TEXAS - Nonmetropolitan Counties,Anderson,75.0,7.0,12.0,,3.0,53.0,386.0,175.0,186.0,25.0,0.0,
TEXAS - Nonmetropolitan Counties,Andrews,16.0,0.0,6.0,,2.0,8.0,100.0,12.0,68.0,20.0,1.0,
TEXAS - Nonmetropolitan Counties,Angelina,76.0,3.0,11.0,,4.0,58.0,546.0,192.0,319.0,35.0,1.0,
TEXAS - Nonmetropolitan Counties,Bailey,9.0,0.0,1.0,,0.0,8.0,50.0,21.0,25.0,4.0,0.0,
TEXAS - Nonmetropolitan Counties,Baylor,1.0,0.0,0.0,,0.0,1.0,14.0,9.0,1.0,4.0,0.0,
TEXAS - Nonmetropolitan Counties,Bee,26.0,3.0,0.0,,2.0,21.0,105.0,36.0,62.0,7.0,1.0,
TEXAS - Nonmetropolitan Counties,Blanco,3.0,0.0,0.0,,0.0,3.0,61.0,22.0,30.0,9.0,7.0,
TEXAS - Nonmetropolitan Counties,Borden,2.0,0.0,0.0,,0.0,2.0,8.0,3.0,3.0,2.0,0.0,
TEXAS - Nonmetropolitan Counties,Bosque,4.0,0.0,0.0,,0.0,4.0,73.0,26.0,44.0,3.0,0.0,
TEXAS - Nonmetropolitan Counties,Brewster,5.0,0.0,1.0,,0.0,4.0,34.0,18.0,14.0,2.0,0.0,
TEXAS - Nonmetropolitan Counties,Briscoe,2.0,0.0,1.0,,0.0,1.0,9.0,2.0,6.0,1.0,0.0,
TEXAS - Nonmetropolitan Counties,Brooks,1.0,0.0,0.0,,0.0,1.0,3.0,1.0,2.0,0.0,1.0,
TEXAS - Nonmetropolitan Counties,Brown,27.0,0.0,0.0,,5.0,22.0,155.0,59.0,92.0,4.0,2.0,
TEXAS - Nonmetropolitan Counties,Burnet,38.0,1.0,16.0,,1.0,20.0,233.0,95.0,122.0,16.0,1.0,
TEXAS - Nonmetropolitan Counties,Calhoun,24.0,5.0,0.0,,0.0,19.0,107.0,45.0,59.0,3.0,0.0,
TEXAS - Nonmetropolitan Counties,Camp,4.0,1.0,0.0,,0.0,3.0,140.0,48.0,71.0,21.0,0.0,
TEXAS - Nonmetropolitan Counties,Cass,42.0,1.0,8.0,,4.0,29.0,382.0,185.0,171.0,26.0,3.0,
TEXAS - Nonmetropolitan Counties,Castro,1.0,0.0,0.0,,1.0,0.0,70.0,33.0,32.0,5.0,0.0,
TEXAS - Nonmetropolitan Counties,Cherokee,86.0,1.0,23.0,,3.0,59.0,460.0,134.0,275.0,51.0,3.0,
TEXAS - Nonmetropolitan Counties,Childress,2.0,0.0,0.0,,0.0,2.0,11.0,4.0,4.0,3.0,0.0,
TEXAS - Nonmetropolitan Counties,Cochran,6.0,0.0,0.0,,1.0,5.0,103.0,39.0,59.0,5.0,0.0,
TEXAS - Nonmetropolitan Counties,Coke,1.0,0.0,0.0,,0.0,1.0,15.0,8.0,2.0,5.0,0.0,
TEXAS - Nonmetropolitan Counties,Collingsworth,8.0,0.0,0.0,,0.0,8.0,17.0,10.0,7.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,Colorado,30.0,0.0,4.0,,1.0,25.0,160.0,38.0,101.0,21.0,0.0,
TEXAS - Nonmetropolitan Counties,Comanche,6.0,1.0,0.0,,0.0,5.0,77.0,22.0,51.0,4.0,0.0,
TEXAS - Nonmetropolitan Counties,Cooke,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,Cottle,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,Crane,2.0,1.0,0.0,,0.0,1.0,15.0,3.0,11.0,1.0,0.0,
TEXAS - Nonmetropolitan Counties,Crockett,12.0,0.0,1.0,,1.0,10.0,51.0,24.0,24.0,3.0,0.0,
TEXAS - Nonmetropolitan Counties,Culberson,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TEXAS - Nonmetropolitan Counties,Dallam,0.0,0.0,0.0,,0.0,0.0,4.0,2.0,2.0,0.0,1.0,
TEXAS - Nonmetropolitan Counties,Dawson,2.0,0.0,0.0,,1.0,1.0,37.0,12.0,19.0,6.0,0.0,
TEXAS - Nonmetropolitan Counties,Deaf Smith,1.0,0.0,0.0,,0.0,1.0,85.0,30.0,40.0,15.0,1.0,
TEXAS - Nonmetropolitan Counties,Delta,4.0,0.0,0.0,,0.0,4.0,33.0,17.0,15.0,1.0,3.0,
TEXAS - Nonmetropolitan Counties,DeWitt,16.0,0.0,3.0,,0.0,13.0,233.0,139.0,89.0,5.0,1.0,
TEXAS - Nonmetropolitan Counties,Dickens,1.0,0.0,0.0,,0.0,1.0,11.0,6.0,4.0,1.0,0.0,
TEXAS - Nonmetropolitan Counties,Dimmit,10.0,0.0,0.0,,1.0,9.0,273.0,55.0,204.0,14.0,1.0,
TEXAS - Nonmetropolitan Counties,Donley,6.0,0.0,0.0,,0.0,6.0,56.0,9.0,39.0,8.0,0.0,
TEXAS - Nonmetropolitan Counties,Duval,44.0,0.0,0.0,,3.0,41.0,154.0,58.0,77.0,19.0,0.0,
TEXAS - Nonmetropolitan Counties,Eastland,7.0,0.0,5.0,,1.0,1.0,89.0,43.0,39.0,7.0,0.0,
TEXAS - Nonmetropolitan Counties,Edwards,2.0,1.0,0.0,,0.0,1.0,21.0,6.0,14.0,1.0,0.0,
TEXAS - Nonmetropolitan Counties,Erath,19.0,0.0,3.0,,1.0,15.0,103.0,46.0,46.0,11.0,0.0,
TEXAS - Nonmetropolitan Counties,Fannin,24.0,0.0,4.0,,1.0,19.0,151.0,81.0,60.0,10.0,1.0,
TEXAS - Nonmetropolitan Counties,Fayette,9.0,0.0,3.0,,0.0,6.0,154.0,59.0,86.0,9.0,0.0,
TEXAS - Nonmetropolitan Counties,Fisher,20.0,0.0,0.0,,1.0,19.0,77.0,39.0,36.0,2.0,1.0,
TEXAS - Nonmetropolitan Counties,Floyd,1.0,0.0,0.0,,0.0,1.0,44.0,14.0,24.0,6.0,0.0,
TEXAS - Nonmetropolitan Counties,Franklin,13.0,3.0,3.0,,1.0,6.0,117.0,40.0,67.0,10.0,0.0,
TEXAS - Nonmetropolitan Counties,Freestone,17.0,1.0,0.0,,0.0,16.0,130.0,51.0,69.0,10.0,0.0,
TEXAS - Nonmetropolitan Counties,Frio,2.0,0.0,0.0,,0.0,2.0,84.0,33.0,43.0,8.0,0.0,
TEXAS - Nonmetropolitan Counties,Gaines,8.0,0.0,2.0,,0.0,6.0,117.0,33.0,76.0,8.0,1.0,
